id,title,price,description,location_id,old_state_id,old_municipality_id,street,geo_long,geo_lat,rooms,bathrooms,parking,area,antiquity_year,stories,construction_area,belongs_to,published,archived,deleted_at,created_at,updated_at,show_zip_code,show_address,show_latitude_longitude,show_email,show_phone,show_mobile,show_whatsapp,short_description,custom_floor,pet_friendly,green_tech,zone_type,corner,api_registered,priority,active,postal,zone,space,half_bathrooms,ref,type,street_type,temporal_use,floor,remodeling,use,currency,price_unit,external_ref,area_unit,space_unit,construction_date_milestones,ap_order_priority,crm_perk_granted,crm_imported_property,video_url,maintenance_price,tour_url,state_id,municipality_id,postal_code_id,locality_id,has_exclusivity
1644153,Oficina - Colinas de San Jerónimo,400.00,"                                                Oficina en renta con ubicación privilegiada que permite tener al alcance: Vías principales de conexión de la ciudad, transporte público, oferta gastronómica, centros comerciales, hospitales, hoteles y mucho más!Forma de entrega: Obra grisPlanta tipo: 984 m2Helice contempla 15 niveles de oficinas, hotel y locales comerciales ubicado en Ave San Jerónimo 1082 Col. San Jerónimo, Monterrey, Nuevo León.Queremos que tus oficinas sean tu lugar favorito, teniendo innovadoras áreas comunes (POC) en el Nivel 5 del edificio para que tu equipo de trabajo y tú disfruten a cualquier hora del día: 5 salas de videoconferencias/juntas, work café, outdoor grill, barra de bebidas, terraza lounge, auditorio abierto, game zone, comedor equipado y sala de lactanciaROOF GARDEN ubicado en el Nivel 4 que ofrece excelentes áreas para cuidar la salud  y el bienestar de nuestros inquilinos: Canchas de pádel, big green, gradas, sky bar, baños/vestidores, terraza, kioskos, mesas picnic, mental gym, ping pong, vitapista y zona de columpiosCaracterísticas generales del edificio: 8 elevadores inteligentes con sistema DOAS, baños H/M y pasillos comunes en cada nivel totalmente terminados, fachada con aislamiento térmico y renovación de aire nuevo. La seguridad es primordial para nosotros es por eso que el edificio cuenta con: Sistema inteligente de control de accesos, monitoreo con CCTV, circuito cerrado, guardias de seguridad 24 horas los 7 días de la semana y 3 escaleras de emergencia presurizadas.                        ",,19,39,Hélice 239.69 m2 ,-100.3637470,25.6948730,0,0,9,0.00,0,0,239.69,46890,1,0,,2022-03-05 00:47:16,2022-04-28 02:58:56,1,1,1,1,1,1,1,Oficina - Colinas de San Jerónimo,,0,0,,0,0,1,1,64640,Colinas de San Jerónimo,239.69,0,164981440646890498,Oficina,General,NA,Habitacional,Ninguna,Compra,mxn,propiedad,2_63_78422042_4158665,m2,m2,,1,,2022-04-13 01:46:47,,0.00,,19,948,85975,85975,0
1644154,Oficina - Colinas de San Jerónimo,400.00,"                                                Oficina en renta con ubicación privilegiada que permite tener al alcance: Vías principales de conexión de la ciudad, transporte público, oferta gastronómica, centros comerciales, hospitales, hoteles y mucho más!Forma de entrega: Obra grisPlanta tipo: 984 m2Helice contempla 15 niveles de oficinas, hotel y locales comerciales ubicado en Ave San Jerónimo 1082 Col. San Jerónimo, Monterrey, Nuevo León.Queremos que tus oficinas sean tu lugar favorito, teniendo innovadoras áreas comunes (POC) en el Nivel 5 del edificio para que tu equipo de trabajo y tú disfruten a cualquier hora del día: 5 salas de videoconferencias/juntas, work café, outdoor grill, barra de bebidas, terraza lounge, auditorio abierto, game zone, comedor equipado y sala de lactanciaROOF GARDEN ubicado en el Nivel 4 que ofrece excelentes áreas para cuidar la salud  y el bienestar de nuestros inquilinos: Canchas de pádel, big green, gradas, sky bar, baños/vestidores, terraza, kioskos, mesas picnic, mental gym, ping pong, vitapista y zona de columpiosCaracterísticas generales del edificio: 8 elevadores inteligentes con sistema DOAS, baños H/M y pasillos comunes en cada nivel totalmente terminados, fachada con aislamiento térmico y renovación de aire nuevo. La seguridad es primordial para nosotros es por eso que el edificio cuenta con: Sistema inteligente de control de accesos, monitoreo con CCTV, circuito cerrado, guardias de seguridad 24 horas los 7 días de la semana y 3 escaleras de emergencia presurizadas.                        ",,19,39,Hélice 253.17  m2 ,25.6748436,-100.3650391,0,0,10,0.00,0,0,253.00,46890,1,0,,2022-03-05 00:47:17,2022-04-28 02:58:56,1,1,1,1,1,1,1,Oficina - Colinas de San Jerónimo,,0,0,,0,0,1,1,64640,Colinas de San Jerónimo,253.00,0,164981440746890893,Oficina,General,NA,Habitacional,Ninguna,Compra,mxn,propiedad,2_63_78422075_4158673,m2,m2,,1,,2022-04-13 01:46:47,,0.00,,19,948,85975,85975,0
1644155,Oficina - Colinas de San Jerónimo,400.00,"                                                Oficina en renta con ubicación privilegiada que permite tener al alcance: Vías principales de conexión de la ciudad, transporte público, oferta gastronómica, centros comerciales, hospitales, hoteles y mucho más!Forma de entrega: Obra grisPlanta tipo: 984 m2Helice contempla 15 niveles de oficinas, hotel y locales comerciales ubicado en Ave San Jerónimo 1082 Col. San Jerónimo, Monterrey, Nuevo León.Queremos que tus oficinas sean tu lugar favorito, teniendo innovadoras áreas comunes (POC) en el Nivel 5 del edificio para que tu equipo de trabajo y tú disfruten a cualquier hora del día: 5 salas de videoconferencias/juntas, work café, outdoor grill, barra de bebidas, terraza lounge, auditorio abierto, game zone, comedor equipado y sala de lactanciaROOF GARDEN ubicado en el Nivel 4 que ofrece excelentes áreas para cuidar la salud  y el bienestar de nuestros inquilinos: Canchas de pádel, big green, gradas, sky bar, baños/vestidores, terraza, kioskos, mesas picnic, mental gym, ping pong, vitapista y zona de columpiosCaracterísticas generales del edificio: 8 elevadores inteligentes con sistema DOAS, baños H/M y pasillos comunes en cada nivel totalmente terminados, fachada con aislamiento térmico y renovación de aire nuevo. La seguridad es primordial para nosotros es por eso que el edificio cuenta con: Sistema inteligente de control de accesos, monitoreo con CCTV, circuito cerrado, guardias de seguridad 24 horas los 7 días de la semana y 3 escaleras de emergencia presurizadas.                        ",,19,39,Hélice 287.51 m2 ,25.6748436,-100.3650391,0,0,11,0.00,0,0,287.51,46890,1,0,,2022-03-05 00:47:18,2022-04-28 02:58:56,1,1,1,1,1,1,1,Oficina - Colinas de San Jerónimo,,0,0,,0,0,1,1,64640,Colinas de San Jerónimo,287.51,0,164981440846890864,Oficina,General,NA,Habitacional,Ninguna,Compra,mxn,propiedad,2_63_78422085_4158675,m2,m2,,1,,2022-04-13 01:46:48,,0.00,,19,948,85975,85975,0
1644157,Oficina - Colinas de San Jerónimo,400.00,"                                                Oficina en renta con ubicación privilegiada que permite tener al alcance: Vías principales de conexión de la ciudad, transporte público, oferta gastronómica, centros comerciales, hospitales, hoteles y mucho más!Forma de entrega: Obra grisPlanta tipo: 984 m2Helice contempla 15 niveles de oficinas, hotel y locales comerciales ubicado en Ave San Jerónimo 1082 Col. San Jerónimo, Monterrey, Nuevo León.Queremos que tus oficinas sean tu lugar favorito, teniendo innovadoras áreas comunes (POC) en el Nivel 5 del edificio para que tu equipo de trabajo y tú disfruten a cualquier hora del día: 5 salas de videoconferencias/juntas, work café, outdoor grill, barra de bebidas, terraza lounge, auditorio abierto, game zone, comedor equipado y sala de lactanciaROOF GARDEN ubicado en el Nivel 4 que ofrece excelentes áreas para cuidar la salud  y el bienestar de nuestros inquilinos: Canchas de pádel, big green, gradas, sky bar, baños/vestidores, terraza, kioskos, mesas picnic, mental gym, ping pong, vitapista y zona de columpiosCaracterísticas generales del edificio: 8 elevadores inteligentes con sistema DOAS, baños H/M y pasillos comunes en cada nivel totalmente terminados, fachada con aislamiento térmico y renovación de aire nuevo. La seguridad es primordial para nosotros es por eso que el edificio cuenta con: Sistema inteligente de control de accesos, monitoreo con CCTV, circuito cerrado, guardias de seguridad 24 horas los 7 días de la semana y 3 escaleras de emergencia presurizadas.                        ",,19,39,Hélice 443.37 m2 ,-100.3637470,25.6948730,0,0,18,0.00,0,0,443.37,46890,1,0,,2022-03-05 00:47:19,2022-04-28 02:58:56,1,1,1,1,1,1,1,Oficina - Colinas de San Jerónimo,,0,0,,0,0,1,1,64640,Colinas de San Jerónimo,443.37,0,164981440946890231,Oficina,General,NA,Habitacional,Ninguna,Compra,mxn,propiedad,2_63_78422170_4158680,m2,m2,,1,,2022-04-13 01:46:50,,0.00,,19,948,85975,85975,0
1644158,Oficina - Colinas de San Jerónimo,400.00,"                                                Oficina en renta con ubicación privilegiada que permite tener al alcance: Vías principales de conexión de la ciudad, transporte público, oferta gastronómica, centros comerciales, hospitales, hoteles y mucho más!Forma de entrega: Obra grisPlanta tipo: 984 m2Helice contempla 15 niveles de oficinas, hotel y locales comerciales ubicado en Ave San Jerónimo 1082 Col. San Jerónimo, Monterrey, Nuevo León.Queremos que tus oficinas sean tu lugar favorito, teniendo innovadoras áreas comunes (POC) en el Nivel 5 del edificio para que tu equipo de trabajo y tú disfruten a cualquier hora del día: 5 salas de videoconferencias/juntas, work café, outdoor grill, barra de bebidas, terraza lounge, auditorio abierto, game zone, comedor equipado y sala de lactanciaROOF GARDEN ubicado en el Nivel 4 que ofrece excelentes áreas para cuidar la salud  y el bienestar de nuestros inquilinos: Canchas de pádel, big green, gradas, sky bar, baños/vestidores, terraza, kioskos, mesas picnic, mental gym, ping pong, vitapista y zona de columpiosCaracterísticas generales del edificio: 8 elevadores inteligentes con sistema DOAS, baños H/M y pasillos comunes en cada nivel totalmente terminados, fachada con aislamiento térmico y renovación de aire nuevo. La seguridad es primordial para nosotros es por eso que el edificio cuenta con: Sistema inteligente de control de accesos, monitoreo con CCTV, circuito cerrado, guardias de seguridad 24 horas los 7 días de la semana y 3 escaleras de emergencia presurizadas.                        ",,19,39,Hélice 496.95 m2 ,25.6748436,-100.3650391,0,0,20,0.00,0,0,496.95,46890,1,0,,2022-03-05 00:47:19,2022-04-28 02:58:57,1,1,1,1,1,1,1,Oficina - Colinas de San Jerónimo,,0,0,,0,0,1,1,64640,Colinas de San Jerónimo,496.95,0,164981441046890405,Oficina,General,NA,Habitacional,Ninguna,Compra,mxn,propiedad,2_63_78422200_4158682,m2,m2,,1,,2022-04-13 01:46:50,,0.00,,19,948,85975,85975,0
1644159,Oficina - Colinas de San Jerónimo,400.00,"                                                Oficina en renta con ubicación privilegiada que permite tener al alcance: Vías principales de conexión de la ciudad, transporte público, oferta gastronómica, centros comerciales, hospitales, hoteles y mucho más!Forma de entrega: Obra grisPlanta tipo: 984 m2Helice contempla 15 niveles de oficinas, hotel y locales comerciales ubicado en Ave San Jerónimo 1082 Col. San Jerónimo, Monterrey, Nuevo León.Queremos que tus oficinas sean tu lugar favorito, teniendo innovadoras áreas comunes (POC) en el Nivel 5 del edificio para que tu equipo de trabajo y tú disfruten a cualquier hora del día: 5 salas de videoconferencias/juntas, work café, outdoor grill, barra de bebidas, terraza lounge, auditorio abierto, game zone, comedor equipado y sala de lactanciaROOF GARDEN ubicado en el Nivel 4 que ofrece excelentes áreas para cuidar la salud  y el bienestar de nuestros inquilinos: Canchas de pádel, big green, gradas, sky bar, baños/vestidores, terraza, kioskos, mesas picnic, mental gym, ping pong, vitapista y zona de columpiosCaracterísticas generales del edificio: 8 elevadores inteligentes con sistema DOAS, baños H/M y pasillos comunes en cada nivel totalmente terminados, fachada con aislamiento térmico y renovación de aire nuevo. La seguridad es primordial para nosotros es por eso que el edificio cuenta con: Sistema inteligente de control de accesos, monitoreo con CCTV, circuito cerrado, guardias de seguridad 24 horas los 7 días de la semana y 3 escaleras de emergencia presurizadas.                        ",,19,39,Hélice 486 m2 ,25.6748436,-100.3650391,0,0,20,0.00,0,0,486.00,46890,1,0,,2022-03-05 00:47:20,2022-04-28 02:58:57,1,1,1,1,1,1,1,Oficina - Colinas de San Jerónimo,,0,0,,0,0,1,1,64640,Colinas de San Jerónimo,486.00,0,164981441146890144,Oficina,General,NA,Habitacional,Ninguna,Compra,mxn,propiedad,2_63_78422218_4158684,m2,m2,,1,,2022-04-13 01:46:51,,0.00,,19,948,85975,85975,0
1644163,Oficina - Colinas de San Jerónimo,400.00,"                                    Oficina en renta con ubicación privilegiada que permite tener al alcance: Vías principales de conexión de la ciudad, Transporte público, Oferta gastronómica, Centros comerciales, Hospitales, Hoteles y mucho más!Forma de entrega: Obra grisPlanta tipo: 984 m2Helice contempla 15 niveles de oficinas, hotel y locales comerciales ubicado en Ave San Jerónimo 1082 Col. San Jerónimo, Monterrey, Nuevo León.Queremos que tus oficinas sean tu lugar favorito, teniendo innovadoras áreas comunes (POC) en el Nivel 5 del edificio para que tu equipo de trabajo y tú disfruten a cualquier hora del día: 5 salas de videoconferencias/juntas, work café, outdoor grill, barra de bebidas, terraza lounge, auditorio abierto, game zone, comedor equipado y sala de lactanciaROOF GARDEN ubicado en el Nivel 4 que ofrece excelentes áreas para cuidar la salud  y el bienestar de nuestros inquilinos: Canchas de pádel, big green, gradas, sky bar, baños/vestidores, terraza, kioskos, mesas picnic, mental gym, ping pong, vitapista y zona de columpiosCaracterísticas generales del edificio: 8 elevadores inteligentes con sistema DOAS, baños H/M y pasillos comunes en cada nivel totalmente terminados, fachada con aislamiento térmico y renovación de aire nuevo. La seguridad es primordial para nosotros es por eso que el edificio cuenta con: Sistema inteligente de control de accesos, monitoreo con CCTV, circuito cerrado, guardias de seguridad 24 horas los 7 días de la semana y 3 escaleras de emergencia presurizadas.                ",,19,39,Hélice 984 m2 ,25.6748436,-100.3650391,0,0,41,0.00,0,0,984.00,46890,1,0,,2022-03-05 00:47:29,2022-04-28 02:58:57,1,1,1,1,1,1,1,Oficina - Colinas de San Jerónimo,,0,0,,0,0,1,1,64640,Colinas de San Jerónimo,984.00,0,164981441446890821,Oficina,General,NA,Habitacional,Ninguna,Compra,mxn,propiedad,2_63_78422389_4158693,m2,m2,,1,,2022-04-13 01:46:54,,0.00,,19,948,85975,85975,0
1644164,Oficina - Colinas de San Jerónimo,400.00,"                                                            Oficina en renta con ubicación privilegiada que permite tener al alcance: Vías principales de conexión de la ciudad, transporte público, oferta gastronómica, centros comerciales, hospitales, hoteles y mucho más!Forma de entrega: Obra grisPlanta tipo: 984 m2Helice contempla 15 niveles de oficinas, hotel y locales comerciales ubicado en Ave San Jerónimo 1082 Col. San Jerónimo, Monterrey, Nuevo León.Queremos que tus oficinas sean tu lugar favorito, teniendo innovadoras áreas comunes (POC) en el Nivel 5 del edificio para que tu equipo de trabajo y tú disfruten a cualquier hora del día: 5 salas de videoconferencias/juntas, work café, outdoor grill, barra de bebidas, terraza lounge, auditorio abierto, game zone, comedor equipado y sala de lactanciaROOF GARDEN ubicado en el Nivel 4 que ofrece excelentes áreas para cuidar la salud  y el bienestar de nuestros inquilinos: Canchas de pádel, big green, gradas, sky bar, baños/vestidores, terraza, kioskos, mesas picnic, mental gym, ping pong, vitapista y zona de columpiosCaracterísticas generales del edificio: 8 elevadores inteligentes con sistema DOAS, baños H/M y pasillos comunes en cada nivel totalmente terminados, fachada con aislamiento térmico y renovación de aire nuevo. La seguridad es primordial para nosotros es por eso que el edificio cuenta con: Sistema inteligente de control de accesos, monitoreo con CCTV, circuito cerrado, guardias de seguridad 24 horas los 7 días de la semana y 3 escaleras de emergencia presurizadas.                        ",,19,39,"Hélice 1,968 m2 ",25.6748436,-100.3650391,0,0,82,0.00,0,0,1968.00,46890,1,0,,2022-03-05 00:47:30,2022-04-28 02:58:57,1,1,1,1,1,1,1,Oficina - Colinas de San Jerónimo,,0,0,,0,0,1,1,64640,Colinas de San Jerónimo,1968.00,0,164981441546890352,Oficina,General,NA,Habitacional,Ninguna,Compra,mxn,propiedad,2_63_78422416_4158695,m2,m2,,1,,2022-04-13 01:46:55,,0.00,,19,948,85975,85975,0
1644165,Oficina - Colinas de San Jerónimo,400.00,"                                                Oficina en renta con ubicación privilegiada que permite tener al alcance: Vías principales de conexión de la ciudad, transporte público, oferta gastronómica, centros comerciales, hospitales, hoteles y mucho más!Forma de entrega: Obra grisPlanta tipo: 984 m2Helice contempla 15 niveles de oficinas, hotel y locales comerciales ubicado en Ave San Jerónimo 1082 Col. San Jerónimo, Monterrey, Nuevo León.Queremos que tus oficinas sean tu lugar favorito, teniendo innovadoras áreas comunes (POC) en el Nivel 5 del edificio para que tu equipo de trabajo y tú disfruten a cualquier hora del día: 5 salas de videoconferencias/juntas, work café, outdoor grill, barra de bebidas, terraza lounge, auditorio abierto, game zone, comedor equipado y sala de lactanciaROOF GARDEN ubicado en el Nivel 4 que ofrece excelentes áreas para cuidar la salud  y el bienestar de nuestros inquilinos: Canchas de pádel, big green, gradas, sky bar, baños/vestidores, terraza, kioskos, mesas picnic, mental gym, ping pong, vitapista y zona de columpiosCaracterísticas generales del edificio: 8 elevadores inteligentes con sistema DOAS, baños H/M y pasillos comunes en cada nivel totalmente terminados, fachada con aislamiento térmico y renovación de aire nuevo. La seguridad es primordial para nosotros es por eso que el edificio cuenta con: Sistema inteligente de control de accesos, monitoreo con CCTV, circuito cerrado, guardias de seguridad 24 horas los 7 días de la semana y 3 escaleras de emergencia presurizadas.                        ",,19,39,"Hélice 2,952 m2 ",-100.2379260,25.6735180,0,0,100,0.00,0,0,2952.00,46890,1,0,,2022-03-05 00:47:30,2022-04-28 02:58:57,1,1,1,1,1,1,1,Oficina - Colinas de San Jerónimo,,0,0,,0,0,1,1,64640,Colinas de San Jerónimo,2952.00,0,164981441546890381,Oficina,General,NA,Habitacional,Ninguna,Compra,mxn,propiedad,2_63_78422432_4158697,m2,m2,,1,,2022-04-13 01:46:56,,0.00,,19,948,85975,85975,0
1644166,Oficina - Colinas de San Jerónimo,400.00,"                                                Oficina en renta con ubicación privilegiada que permite tener al alcance: Vías principales de conexión de la ciudad, transporte público, oferta gastronómica, centros comerciales, hospitales, hoteles y mucho más!Forma de entrega: Obra grisPlanta tipo: 984 m2Helice contempla 15 niveles de oficinas, hotel y locales comerciales ubicado en Ave San Jerónimo 1082 Col. San Jerónimo, Monterrey, Nuevo León.Queremos que tus oficinas sean tu lugar favorito, teniendo innovadoras áreas comunes (POC) en el Nivel 5 del edificio para que tu equipo de trabajo y tú disfruten a cualquier hora del día: 5 salas de videoconferencias/juntas, work café, outdoor grill, barra de bebidas, terraza lounge, auditorio abierto, game zone, comedor equipado y sala de lactanciaROOF GARDEN ubicado en el Nivel 4 que ofrece excelentes áreas para cuidar la salud  y el bienestar de nuestros inquilinos: Canchas de pádel, big green, gradas, sky bar, baños/vestidores, terraza, kioskos, mesas picnic, mental gym, ping pong, vitapista y zona de columpiosCaracterísticas generales del edificio: 8 elevadores inteligentes con sistema DOAS, baños H/M y pasillos comunes en cada nivel totalmente terminados, fachada con aislamiento térmico y renovación de aire nuevo. La seguridad es primordial para nosotros es por eso que el edificio cuenta con: Sistema inteligente de control de accesos, monitoreo con CCTV, circuito cerrado, guardias de seguridad 24 horas los 7 días de la semana y 3 escaleras de emergencia presurizadas.                        ",,19,39,"Hélice 3,936 m2 ",25.6748436,-100.3650391,0,0,100,0.00,0,0,3936.00,46890,1,0,,2022-03-05 00:47:31,2022-04-28 02:58:57,1,1,1,1,1,1,1,Oficina - Colinas de San Jerónimo,,0,0,,0,0,1,1,64640,Colinas de San Jerónimo,3936.00,0,164981441646890131,Oficina,General,NA,Habitacional,Ninguna,Compra,mxn,propiedad,2_63_78422467_4158698,m2,m2,,1,,2022-04-13 01:46:56,,0.00,,19,948,85975,85975,0
1644167,Oficina - Colinas de San Jerónimo,400.00,"                                                Oficina en renta con ubicación privilegiada que permite tener al alcance: Vías principales de conexión de la ciudad, transporte público, oferta gastronómica, centros comerciales, hospitales, hoteles y mucho más!Forma de entrega: Obra grisPlanta tipo: 984 m2Helice contempla 15 niveles de oficinas, hotel y locales comerciales ubicado en Ave San Jerónimo 1082 Col. San Jerónimo, Monterrey, Nuevo León.Queremos que tus oficinas sean tu lugar favorito, teniendo innovadoras áreas comunes (POC) en el Nivel 5 del edificio para que tu equipo de trabajo y tú disfruten a cualquier hora del día: 5 salas de videoconferencias/juntas, work café, outdoor grill, barra de bebidas, terraza lounge, auditorio abierto, game zone, comedor equipado y sala de lactanciaROOF GARDEN ubicado en el Nivel 4 que ofrece excelentes áreas para cuidar la salud  y el bienestar de nuestros inquilinos: Canchas de pádel, big green, gradas, sky bar, baños/vestidores, terraza, kioskos, mesas picnic, mental gym, ping pong, vitapista y zona de columpiosCaracterísticas generales del edificio: 8 elevadores inteligentes con sistema DOAS, baños H/M y pasillos comunes en cada nivel totalmente terminados, fachada con aislamiento térmico y renovación de aire nuevo. La seguridad es primordial para nosotros es por eso que el edificio cuenta con: Sistema inteligente de control de accesos, monitoreo con CCTV, circuito cerrado, guardias de seguridad 24 horas los 7 días de la semana y 3 escaleras de emergencia presurizadas.                        ",,19,39,"Hélice 4,920 m2 ",25.6748436,-100.3650391,0,0,100,0.00,0,0,4920.00,46890,1,0,,2022-03-05 00:47:32,2022-04-28 02:58:57,1,1,1,1,1,1,1,Oficina - Colinas de San Jerónimo,,0,0,,0,0,1,1,64640,Colinas de San Jerónimo,4920.00,0,164981441746890625,Oficina,General,NA,Habitacional,Ninguna,Compra,mxn,propiedad,2_63_78422489_4158699,m2,m2,,1,,2022-04-13 01:46:57,,0.00,,19,948,85975,85975,0
1647885,TERRENO COMERCIAL EN RENTA MONTERREY,1900000.00,"RENTA TERRENO COMERCIAL INSURGENTESSAN JERONIMO33,559 METROS TERRRENOUBICADO EN UNA DE LAS MEJORES ZONAS COMERCIALES EN MONTERREY12,126 DISPONIBLEPISO DE VENTAS, BODEGA, OFICINAS, CÁMARAS, PREPARACIONES Y SUBESTACIÓN845 METROS ÁREA DE LOCALES2446 RAMPA Y PATIO DE MANIOBRASUBICADO SOBRE AVENIDA INSURGENTESSAN JERONIMO""DEVAIN"" - Desarrolladora de Valores Inmobiliarios Monterrey SA de CV Servicios en; Desarrollo Inmobiliario, Administraciòn de Proyectos, Mercadotecnia y Comercializaciòn, Compra-Inversiòn, Venta-Desinversiòn, Renta-Arrendamiento, Avalúos-Consultoría, Administraciòn de Propiedades, Construcciòn y Mantenimiento",,19,39,TERRENO COMERCIAL EN RENTA MONTERREY,25.6820317,-100.3561005,0,0,100,33559.00,0,0,15917.00,46802,1,0,,2022-03-05 01:32:41,2022-04-17 17:24:52,1,1,1,1,1,1,1,TERRENO COMERCIAL EN RENTA MONTERREY,,0,0,,0,0,1,1,Mexico,San Jerónimo,15917.00,0,164981721346802964,Terreno,General,NA,Habitacional,Ninguna,Compra,mxn,propiedad,2_63_78814103_1355494,m2,m2,,1,,2022-04-13 02:33:33,,0.00,,19,948,,,0
1647908,"Oficinas en renta Ave San Jeronimo en Monterrey, Nuevo Leon",35000.00,"Se renta oficina en Av. San Jerónimo,  a 200 metros de Ave. Gonzalitos, 1km de Galerías Monterrey, 2km de Calzada del Valle, 2km de Punto Valle. Nivel 3: Planta CompletaÁrea: 120 m2 con opción a rentar más Cajones: 4 Cajones con opción a rentar másBaños: 1 Hombres, 1 Mujeres y 1 LavamanosAcceso: Automatizadopiso de porcelatanobuena iluminacionmuebles de baño modernospuertas de maderaMantenimiento: $500 MensualesRenta: $35,000 + IVAinformes 8991 69 72 03818 050 2131""DEVAIN"" - Desarrolladora de Valores Inmobiliarios Monterrey SA de CV Servicios en; Desarrollo Inmobiliario, Administraciòn de Proyectos, Mercadotecnia y Comercializaciòn, Compra-Inversiòn, Venta-Desinversiòn, Renta-Arrendamiento, Avalúos-Consultoría, Administraciòn de Propiedades, Construcciòn y Mantenimiento",,19,39,OFICINAS EN RENTA AVE SAN JERONIMO MONTERREY NUEVO LEON,25.6749148,-100.3597388,1,0,0,0.00,0,0,120.00,46802,1,0,,2022-03-05 01:33:01,2022-04-17 17:24:53,1,1,1,1,1,1,1,"Oficinas en renta Ave San Jeronimo en Monterrey, Nuevo Leon",,0,0,,0,0,1,1,Mexico,San Jerónimo,120.00,0,164981722946802871,Oficina,General,NA,Habitacional,Ninguna,Compra,mxn,propiedad,2_63_78814128_2411367,m2,m2,,1,,2022-04-13 02:33:49,,0.00,,19,948,,,0
1647914,OFICINAS EN RENTA SAN JERONIMO EN MONTERREY NUEVO LEON,55000.00,"                                                                                               OFICINAS EN RENTA SAN JERONIMO UBICADAS SOBRE AVENIDAVÍAS DE ACCESO MORONES PRIETO,  2 KM A SAN PEDRO, SANTA CATARINA, CENTRO DE MONTERREY A 200 METROS DE GONZALITOSEDIFICIO DE TRES NIVELESALTA SEGURIDAD ACCESO AUTOMATIZADOÁREA 160m2tercer piso6 cubículosun privadoárea para cocinetaterraza común  excelente iluminacióninstalación eléctricainstalación para voz y datos no incluye cableadoalfombradas***************************       A ESTRENAR   ***************************""DEVAIN"" - Desarrolladora de Valores Inmobiliarios Monterrey SA de CV Servicios en; Desarrollo Inmobiliario, Administraciòn de Proyectos, Mercadotecnia y Comercializaciòn, Compra-Inversiòn, Venta-Desinversiòn, Renta-Arrendamiento, Avalúos-Consultoría, Administraciòn de Propiedades, Construcciòn y Mantenimiento",,19,39,OFICINAS EN RENTA EN SAN JERONIMO MONTERREY NUEVO LEON,25.6779443,-100.3659308,10,0,5,0.00,0,0,160.00,46802,1,0,,2022-03-05 01:33:04,2022-04-17 17:24:53,1,1,1,1,1,1,1,OFICINAS EN RENTA SAN JERONIMO EN MONTERREY NUEVO LEON,,0,0,,0,0,1,1,Mexico,San Jerónimo,160.00,0,164981723246802266,Oficina,General,NA,Habitacional,Ninguna,Compra,mxn,propiedad,2_63_78814134_2450556,m2,m2,,1,,2022-04-13 02:33:52,,0.00,,19,948,,,0
1647925,Departamento en venta en  San Jerónimo en Edificio ETHEREA Monterrey Nuevo Leon,3700000.00,"VENTA DEPARTAMENTO NUEVO TORRE 3 EN ETHEREA HIGH LIFE RESIDENCESPISO 1595 m2 DE ÁREADOS RECAMARASDOS BAÑOS COMPLETOSCOCINALAVANDERÍASE ENTREGA EN OBRA BLANCA INCLUYE PISOSVENTANAS DUODENTMUROS DE CONCRETOESTACIONAMIENTO TECHADODesarrollo de 176 viviendas verticales en una superficie de 10,800 m2. Se tiene contemplado un total de 4 edificios con departamentos de 85 y 95 m2.se compone de tres tipos de departamentos: Nubo, Cumulus y Nimbus. Cada uno de ellos se ajusta a tu estilo de vida y te ofrece confort por su diseño y distribución.AMENIDADESÑNada como darse un chapuzón en un día caluroso. Utiliza nuestra piscina para ejercitarte o, simplemente, pasarla bien.Pasa la noche con tus compañeros y otros residentes en nuestro bar, disfrutando de las bebidas y el ambiente relajado.Los más pequeños miembros de la familia tienen un espacio privilegiado en Ethérea. Diversión garantizada.Cuida tu cuerpo en nuestro gimnasio. Por su ubicación lograrás hacer más fácil y asequible tu rutina.La naturaleza es parte fundamental de Ethérea. Nuestras más de 4 hectáreas de área forestal garantizan un entorno tranquilo y seguro.Tu mascota también merece lo mejor. Visita nuestro Pet Center para brindarle todos los servicios que necesita. Sabemos lo importante que es para ti.Siempre hay algo que conmemorar. Aprovecha nuestro salón de eventos para vivir los momentos más importantes de tu vida.En familia, con amigos, o por tu cuenta, ven a divertirte a nuestra sala de cine. No hay nada como disfrutar de una buena película, en un lugar cómodo y tranquilo.CONTACTO PARA CITAS  GABRIELA VELAZQUEZ 811 802 0553CESAR DE LA CERDA  818 050 2131""DEVAIN"" - Desarrolladora de Valores Inmobiliarios Monterrey SA de CV Servicios en; Desarrollo Inmobiliario, Administraciòn de Proyectos, Mercadotecnia y Comercializaciòn, Compra-Inversiòn, Venta-Desinversiòn, Renta-Arrendamiento, Avalúos-Consultoría, Administraciòn de Propiedades, Construcciòn y Mantenimiento",,19,39,DEPARTAMENTO EN VENTA EN SAN JERONIMO EN TORRE ETHEREA,-100.3598500,25.6748640,0,2,2,0.00,0,1,95.00,46802,1,0,,2022-03-05 01:33:10,2022-04-17 17:24:54,1,1,1,1,1,1,1,Departamento en venta en  San Jerónimo en Edificio ETHEREA Monterrey Nuevo Leon,,0,0,,0,0,1,1,Mexico,San Jerónimo,95.00,0,164981723746802710,Departamento,General,NA,Habitacional,Ninguna,Compra,mxn,propiedad,2_63_78814145_2788493,m2,m2,,1,,2022-04-13 02:33:58,,0.00,,19,948,,,0
